iTransCode|sExchSeg|sSymbol|siMarketType|lVolumeTradedToday|lLastTradedPrice|sNetChangeIndicator|lNetPriceChangeFromClosingPrice|lLastTradeQuantity|lLastTradeTime|lAverageTradePrice|lNoofTrades|siAuctionNumber|dTotalBuyQuantity|dTotalSellQuantity|dTotalTradevalue|lClosingPrice|lOpenPrice|lHighPrice|lLowPrice|lYearlyHighValue|lYearlyLowValue|lLowerCircuitLimit|lUpperCircuitLimit|sExchFeedTime|lSecondsSinceBoe|lUsecs|lOpenIntereset|mbpinfo.lQuantity 1|mbpinfo.lPrice 1|mbpinfo.siNumberOfOrders 1|mbpinfo.siBbBuySellFlag 1|mbpinfo.lQuantity 2|mbpinfo.lPrice 2|mbpinfo.siNumberOfOrders 2|mbpinfo.siBbBuySellFlag 2|mbpinfo.lQuantity 3|mbpinfo.lPrice 3|mbpinfo.siNumberOfOrders 3|mbpinfo.siBbBuySellFlag 3|mbpinfo.lQuantity 4|mbpinfo.lPrice 4|mbpinfo.siNumberOfOrders 4|mbpinfo.siBbBuySellFlag 4|mbpinfo.lQuantity 5|mbpinfo.lPrice 5|mbpinfo.siNumberOfOrders 5|mbpinfo.siBbBuySellFlag 5|mbpinfo.lQuantity 6|mbpinfo.lPrice 6|mbpinfo.siNumberOfOrders 6|mbpinfo.siBbBuySellFlag 6|mbpinfo.lQuantity 7|mbpinfo.lPrice 7|mbpinfo.siNumberOfOrders 7|mbpinfo.siBbBuySellFlag 7|mbpinfo.lQuantity 8|mbpinfo.lPrice 8|mbpinfo.siNumberOfOrders 8|mbpinfo.siBbBuySellFlag 8|mbpinfo.lQuantity 9|mbpinfo.lPrice 9|mbpinfo.siNumberOfOrders 9|mbpinfo.siBbBuySellFlag 9|mbpinfo.lQuantity 10|mbpinfo.lPrice 10|mbpinfo.siNumberOfOrders 10|mbpinfo.siBbBuySellFlag 10|
1001|nse_fo|80120|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80121|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80122|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80123|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80124|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80125|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|80127|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88676|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88677|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88678|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88679|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88680|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|88688|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|77091|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|78141|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|78143|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|78145|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|78147|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|78149|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82970|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82971|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82972|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82973|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82974|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82975|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|82976|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|83066|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|83070|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|83074|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|52209|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|52224|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|52226|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|60233|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|60234|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|60235|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|60250|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|60348|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81705|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81707|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81713|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81714|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81715|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81716|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81717|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81718|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81719|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81720|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81721|1|-1|-1||-1|-1|-1|-1|-1|0|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836|BB|0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
1001|nse_fo|81723|1|-1|-1||-1|-1|-1|-1|-1|-22464|-1.0|-1.0|-1.0|-1|-1|-1|-1|-1|-1|-1076684032|-1076683836||0|0|0|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|-1|-1|-1|0|
